0,1
8.23172964475e+16,-1.39046010721e+15
-9.7256154812e+16,-7.75256552816e+15
-5.33447457954e+17,-1.70432977048e+17
-9.90363929852e+16,-3.38708452471e+16
-4.04911026222e+17,5.51409963093e+17
-4.44921836595e+17,-4.42006015778e+16
-5.65804276345e+17,-1.20940100164e+17
8.99792080938e+17,3.70586724056e+17
-1.1760852819e+17,-1.53800620334e+17
-9.09455456251e+17,-5.52060643331e+17
-2.06939949994e+17,-3.74829044049e+17
-8.04819323439e+16,-5.70314443773e+16
7.2520988216e+16,1.3817134748e+16
-9.87225981412e+16,-1.35265868722e+17
-4.32761435298e+16,-1.36584080197e+16
-3.22895648403e+17,-3.09172684087e+17
-2.04331742518e+17,-7.05169928411e+16
9.00300146124e+16,1.97868026856e+17
4.22431050062e+17,2.41389275623e+17
-3.96671537711e+16,-4.02167678471e+16
-2.0451769577e+17,-2.11923339006e+16
1.1414299024e+16,1.28871253769e+16
-1.75505157302e+17,-4.36535505489e+16
-1.84944847132e+17,-5.63714222576e+16
-7.26413957305e+17,-2.99671114722e+17
-8.34773257651e+16,-4.74694992073e+16
-9.85569941104e+16,-1.07818529047e+16
4.3548844782e+18,9.34368978782e+17
-2.80717863605e+17,-2.84338434248e+17
-8.18730625518e+16,-2.91213416045e+16
-2.98128610585e+18,-1.65019843097e+18
-5.27912508807e+17,-1.49790853848e+18
-5.71305581714e+15,-1.62224541838e+16
-5.800454476e+16,-1.35722131966e+17
-1.74520194552e+18,-1.74403411168e+17
-5.08419441016e+16,-7.9197267926e+15
3.9271104677e+17,1.77032636966e+17
5.1406656258e+17,1.50659454459e+17
1.24570753067e+19,5.69570402027e+18
-1.02779217771e+16,-4.83046859265e+14
-4.9846706774e+17,-5.39540871831e+18
4.51993764505e+17,2.28687926977e+16
-1.82277330375e+17,-9.63770658908e+16
2.37472030969e+17,1.17161657032e+17
2.75051861105e+17,1.89652034172e+17
-1.93726004788e+17,-2.91329249773e+16
1.17910291238e+18,9.39005922367e+17
-5.60401793912e+18,-2.96710212453e+18
5.30683289117e+17,6.34433631225e+17
-2.30040923436e+17,-6.11568817275e+16
-2.14503477234e+18,-1.21196909982e+18
-6.61393500755e+17,-2.72374339827e+17
-9.27796662916e+17,-5.18775178612e+17
-5.70827386726e+16,-3.78114668429e+16
-2.49727680563e+17,-1.29395802941e+17
1.86161305453e+18,9.28027928929e+17
-2.38899671018e+15,1.12166776986e+16
5.83456309072e+17,-1.24112871734e+17
-2.82152291615e+16,-2.20905507621e+16
-9.93846817251e+17,-8.99813581926e+17
5.16008966193e+17,2.41113016973e+17
5.46955303547e+16,2.97370414971e+16
3.82318903701e+16,9.01812921073e+15
-3.33648596932e+17,-3.01425569705e+17
-1.99343872101e+17,-1.75860221355e+17
-1.98548594986e+17,-4.13505320939e+16
-1.19052338863e+17,-5.4483441663e+16
-4.14543087113e+17,1.30592071555e+15
-1.11142446851e+16,-1.43800204104e+16
1.28519044069e+17,7.41206793215e+16
4.18229576654e+17,-2.19621582327e+17
-1.20925583985e+18,-7.57473600746e+17
-2.79990993186e+17,-2.23366918004e+17
-2.36262690537e+17,-1.30143733614e+17
-1.86440373142e+17,-2.50281502973e+17
-1.4643439548e+17,-2.36907986867e+17
6.23401434852e+15,-1.10719555289e+16
-1.42185097156e+17,-3.44824452979e+16
-4.15030139091e+17,-8.00901456817e+16
2.84295842439e+17,2.45419397852e+17
-4.45688192467e+17,-1.8591349507e+17
-1.03203256084e+17,-5.71276762894e+16
-2.65166945593e+17,-1.90970756288e+18
-3.38253839377e+17,-2.70330514929e+17
6.15755083508e+16,3.22779184171e+16
-1.55131444028e+16,-1.0923338953e+16
-1.11900523581e+17,-4.63951852126e+16
-4.70737851771e+18,-2.89084038981e+18
1.86364256483e+17,1.46191550008e+17
-7.55408392958e+16,-4.84745062542e+16
-9.61128053776e+17,-1.05133382552e+18
-2.79234752011e+17,-1.59232507359e+17
1.19150743984e+18,1.34792104584e+18
-2.37346589095e+18,-1.19349840732e+18
2.78083768087e+17,8.18941827937e+16
-1.30340968229e+18,-7.21848314476e+17
-8.47646048614e+17,-2.74745540328e+17
4.75293249567e+17,6.38729936438e+17
7.20857818933e+17,2.00222475068e+17
-3.79063131333e+17,-3.10590792769e+17
-1.91839245609e+19,3.10704606819e+19
9.2016387612e+17,5.14715603164e+17
-7.48495015493e+17,-1.05991957931e+17
-1.02863971841e+18,-9.81769848192e+17
2.5111840762e+16,-1.05781090161e+17
-1.02086190049e+18,-1.2010755511e+18
-7.89644545358e+17,-5.67897592144e+17
-1.43007389267e+18,-3.56746730204e+17
-1.62729924034e+17,1.37730976368e+16
1.87956166043e+18,1.14993933164e+18
-6.30374987985e+17,1.23078260897e+18
-7.58622858894e+16,-2.30280848992e+16
-1.13567173614e+17,-1.18514184903e+16
-1.60383466535e+17,-2.22243740869e+17
4.99383854349e+17,1.49517547211e+17
-7.99134012016e+16,-5.24600688238e+16
-2.26625170163e+17,-2.79371142368e+16
-1.16486379272e+17,-2.33201405473e+17
1.85757127639e+18,4.23235722306e+17
-1.92475539303e+17,-1.64102468052e+16
-5.43057680437e+17,-2.80961236108e+17
2.17260428492e+17,1.06371715634e+17
-7.69415256019e+17,-3.82121302905e+17
-5.43104190827e+16,-6.06478682682e+15
-7.78501599786e+16,5.12328525607e+16
-6.53935932085e+17,-1.0960362969e+17
-1.58272998307e+17,-2.67055075917e+16
-7.37672454782e+17,-1.88092657794e+17
3.44109011747e+16,-3.67939711575e+16
2.33636273111e+17,9.29317617786e+16
-1.74203197425e+17,-9.32530670792e+16
-6.04601534366e+16,-1.2281905288e+16
7.67415080311e+17,4.04663861952e+17
8.98422843726e+16,1.14619231693e+17
2.33515240136e+17,6.27364450098e+17
-1.43096748603e+18,1.03566453073e+18
-2.07204519724e+16,-3.04511464494e+16
-1.08146981159e+17,-4.42530803814e+16
7.45387249496e+17,1.41861537906e+18
9.15994970936e+16,6.47336101606e+16
-6.36842855053e+17,-5.80561010832e+17
-4.54454877048e+17,-8.44817915823e+16
1.19037703844e+18,9.12362501564e+17
3.79406725082e+17,1.13478205386e+17
2.9742500586e+17,7.83785428995e+16
5.52004934407e+16,-1.55807095108e+16
3.75860340619e+16,-9.50706230944e+16
9.52095301217e+17,1.7110050428e+17
-1.10516735598e+17,-8.6661163011e+16
-6.34854281094e+16,-2.81369338095e+17
-2.83426583355e+17,2.68439802417e+17
1.63622520863e+16,-7.44655063173e+15
-2.58699848641e+16,-1.65357547634e+16
1.04291898407e+18,3.93904343811e+17
1.4814430533e+18,3.41724280387e+17
-1.51013467345e+16,8.00191427856e+15
2.27545875574e+17,-1.06911738828e+17
-2.40235099455e+17,-8.25707363484e+16
-1.24098586503e+18,-1.31976107497e+18
1.69185570642e+16,1.72915590959e+16
8.98381837383e+17,2.4613090631e+17
6.75875122435e+17,1.1802054988e+17
5.18096606673e+17,1.33377696097e+18
-7.64202312084e+16,-6.62010261083e+16
8.83865651469e+16,-1.10982355497e+17
-1.07686357665e+18,-3.49448482925e+17
4.7509510647e+18,1.07418096205e+18
6.81832559103e+17,7.8821757549e+17
-2.27252207466e+17,-8.28085598746e+16
