tree,-1.53126832127e+17,1.22614098779e+16
whinging,4.77189235563e+16,-1.9005746222e+16
shower,3.5570908878e+16,-1.20467536683e+16
idle,-1.8549176005e+17,-2.55400356879e+16
endure,7.85709532726e+16,-2.97857100415e+16
profitable,5.2453236184e+17,-5.27705616838e+16
feeling,-7.09525762435e+14,-6.29891792861e+16
groaning,-4.13546622482e+16,-3.26441404501e+18
longs,-4.60108641645e+16,-1.35673426915e+17
untrained,-3.13501056065e+16,-4.31365204731e+16
tether,2.06665132665e+16,-2.40463870441e+15
dozen,6.94111819509e+15,-1.19519974163e+16
responsible,2.2151454491e+16,-4.65603949598e+16
instructs,-1.18689700833e+16,-2.01007699583e+16
amusing,-3.21904448374e+17,-9.49136567452e+16
britches,8.14019845708e+16,-1.68729574227e+17
season,-2.59595120662e+17,-2.32487219569e+16
eastwatch,3.68308877263e+15,5.55158944159e+16
horselords,3.15043249063e+16,-7.99545484289e+16
howd,3.77736707682e+17,1.67373468807e+18
shall,6.05779005045e+16,3.60187672743e+16
huh,3.4309274722e+16,5.95268083287e+15
aegons,2.16955060309e+16,-1.53910970172e+15
toil,2.13439391105e+17,-1.42562723979e+17
mouth,1.71337137925e+16,-1.43221746189e+16
letter,-2.4769203308e+16,-3.92568133477e+16
singer,-2.35849044036e+16,-2.75172716624e+16
episode,6.00412273473e+17,-4.13620781198e+17
rayder,-6.20313932656e+16,8.63043414221e+15
consummate,1.3076425207e+17,-3.45147535205e+16
mating,-2.75138122793e+17,3.92858997806e+18
tirelessly,2.48841148605e+17,-8.96911718074e+16
came,2.42375474671e+16,-9.06396681777e+15
saying,5.4738712043e+16,-5.07836276582e+15
fennel,6.87647422422e+16,-7.47283886262e+16
tempted,4.32266644694e+16,-2.03544924403e+16
abreast,9.2498971893e+16,-5.41322034281e+16
busy,3.05115601404e+17,-2.51778491244e+17
theme,2.86983939565e+16,-9.22315514923e+15
touched,6.32435319667e+16,1.01493628316e+16
rich,-1.0940135832e+17,6.06112020044e+16
plate,5.71958675676e+15,-5.0393234155e+15
petrified,3.52742825013e+16,-5.94978036401e+16
foremost,2.59640133395e+16,-5.87951043089e+16
pocket,5.01066811912e+16,-5.18135656207e+15
reversal,-1.2355573082e+17,-4.96264638856e+16
altogether,8.2250199933e+16,-6.62954449376e+16
blistered,1.34174351923e+16,-3.26599903623e+16
spilling,-9.86817363126e+16,-1.16095012673e+17
nicely,5.72170256531e+16,-2.6819357322e+16
dipping,6.89814198651e+16,-4.32040151727e+15
piggy,-3.51579588237e+16,4.87129991748e+16
release,7.52796813335e+17,4.99988851405e+17
respond,-8.89484464822e+14,-1.01427577103e+16
blew,1.30153659408e+17,-3.02466552149e+17
